stop_id,stop_name,date,expected_departure,actual_departure,passenger_count
00113147,Bradshaw Street,2025-05-16,2025-05-16T17:03:00,2025-05-16T17:00:00,18
00261521,Elm Street,2025-05-16,2025-05-16T17:07:00,2025-05-16T17:07:00,24
00113264,Ocean Avenue,2025-05-16,2025-05-16T17:12:00,2025-05-16T17:14:00,17
00115521,Jump Street,2025-05-16,2025-05-16T17:15:00,2025-05-16T17:24:00,33
00311532,Fury Road,2025-05-16,2025-05-16T17:22:00,2025-05-16T17:26:00,8
00662113,Cloverfield Lane,2025-05-16,2025-05-16T17:41:00,2025-05-16T17:40:00,2
00113147,Bradshaw Street,2025-05-16,2025-05-16T18:03:00,2025-05-16T18:00:00,10
00261521,Elm Street,2025-05-16,2025-05-16T18:07:00,2025-05-16T18:06:00,46
00113264,Ocean Avenue,2025-05-16,2025-05-16T18:12:00,2025-05-16T18:16:00,26
00115521,Jump Street,2025-05-16,2025-05-16T18:15:00,2025-05-16T18:24:00,36
00311532,Fury Road,2025-05-16,2025-05-16T18:22:00,2025-05-16T18:26:00,8
00662113,Cloverfield Lane,2025-05-16,2025-05-16T18:41:00,2025-05-16T18:37:00,7
00113147,Bradshaw Street,2025-05-16,2025-05-16T19:03:00,2025-05-16T18:58:00,18
00261521,Elm Street,2025-05-16,2025-05-16T19:07:00,2025-05-16T19:07:00,34
00113264,Ocean Avenue,2025-05-16,2025-05-16T19:12:00,2025-05-16T19:14:00,19
00115521,Jump Street,2025-05-16,2025-05-16T19:15:00,2025-05-16T19:21:00,9
00311532,Fury Road,2025-05-16,2025-05-16T19:22:00,2025-05-16T19:25:00,0
00662113,Cloverfield Lane,2025-05-16,2025-05-16T19:41:00,2025-05-16T19:40:00,5
00113147,Bradshaw Street,2025-05-16,2025-05-16T20:03:00,2025-05-16T20:00:00,5
00261521,Elm Street,2025-05-16,2025-05-16T20:07:00,2025-05-16T20:09:00,33
00113264,Ocean Avenue,2025-05-16,2025-05-16T20:12:00,2025-05-16T20:13:00,19
00115521,Jump Street,2025-05-16,2025-05-16T20:15:00,2025-05-16T20:22:00,9
00311532,Fury Road,2025-05-16,2025-05-16T20:22:00,2025-05-16T20:28:00,8
00662113,Cloverfield Lane,2025-05-16,2025-05-16T20:41:00,2025-05-16T20:39:00,6
00113147,Bradshaw Street,2025-05-16,2025-05-16T21:03:00,none,0
00261521,Elm Street,2025-05-16,2025-05-16T21:07:00,2025-05-16T21:09:00,37
00113264,Ocean Avenue,2025-05-16,2025-05-16T21:12:00,2025-05-16T21:12:00,17
00115521,Jump Street,2025-05-16,2025-05-16T21:15:00,2025-05-16T21:20:00,10
00311532,Fury Road,2025-05-16,2025-05-16T21:22:00,2025-05-16T21:20:00,8
00662113,Cloverfield Lane,2025-05-16,2025-05-16T21:41:00,2025-05-16T21:40:00,2
00113147,Bradshaw Street,2025-05-17,2025-05-17T06:03:00,2025-05-17T05:59:00,5
00261521,Elm Street,2025-05-17,2025-05-17T06:07:00,2025-05-17T06:09:00,40
00113264,Ocean Avenue,2025-05-17,2025-05-17T06:12:00,2025-05-17T06:15:00,24
00115521,Jump Street,2025-05-17,2025-05-17T06:15:00,2025-05-17T06:23:00,10
00311532,Fury Road,2025-05-17,2025-05-17T06:22:00,2025-05-17T06:30:00,5
00662113,Cloverfield Lane,2025-05-17,2025-05-17T06:41:00,2025-05-17T06:41:00,1
00113147,Bradshaw Street,2025-05-17,2025-05-17T07:03:00,2025-05-17T06:59:00,13
00261521,Elm Street,2025-05-17,2025-05-17T07:07:00,2025-05-17T07:14:00,35
00113264,Ocean Avenue,2025-05-17,2025-05-17T07:12:00,2025-05-17T07:17:00,29
00115521,Jump Street,2025-05-17,2025-05-17T07:15:00,2025-05-17T07:24:00,20
00311532,Fury Road,2025-05-17,2025-05-17T07:22:00,2025-05-17T07:25:00,5
00662113,Cloverfield Lane,2025-05-17,2025-05-17T07:41:00,2025-05-17T07:42:00,3
00113147,Bradshaw Street,2025-05-17,2025-05-17T08:03:00,2025-05-17T07:59:00,15
00261521,Elm Street,2025-05-17,2025-05-17T08:07:00,2025-05-17T08:09:00,44
00113264,Ocean Avenue,2025-05-17,2025-05-17T08:12:00,2025-05-17T08:12:00,16
00115521,Jump Street,2025-05-17,2025-05-17T08:15:00,2025-05-17T08:23:00,21
00311532,Fury Road,2025-05-17,2025-05-17T08:22:00,2025-05-17T08:31:00,2
00662113,Cloverfield Lane,2025-05-17,2025-05-17T08:41:00,2025-05-17T08:42:00,0
00113147,Bradshaw Street,2025-05-17,2025-05-17T09:03:00,none,0
00261521,Elm Street,2025-05-17,2025-05-17T09:07:00,none,0
00113264,Ocean Avenue,2025-05-17,2025-05-17T09:12:00,2025-05-17T09:16:00,33
00115521,Jump Street,2025-05-17,2025-05-17T09:15:00,2025-05-17T09:20:00,8
00311532,Fury Road,2025-05-17,2025-05-17T09:22:00,2025-05-17T09:30:00,9
00662113,Cloverfield Lane,2025-05-17,2025-05-17T09:41:00,2025-05-17T09:39:00,7
00113147,Bradshaw Street,2025-05-17,2025-05-17T10:03:00,2025-05-17T10:03:00,12
00261521,Elm Street,2025-05-17,2025-05-17T10:07:00,2025-05-17T10:04:00,23
00113264,Ocean Avenue,2025-05-17,2025-05-17T10:12:00,2025-05-17T10:14:00,4
00115521,Jump Street,2025-05-17,2025-05-17T10:15:00,2025-05-17T10:22:00,16
00311532,Fury Road,2025-05-17,2025-05-17T10:22:00,2025-05-17T10:25:00,13
00662113,Cloverfield Lane,2025-05-17,2025-05-17T10:41:00,2025-05-17T10:39:00,2
00113147,Bradshaw Street,2025-05-17,2025-05-17T11:03:00,2025-05-17T11:01:00,13
00261521,Elm Street,2025-05-17,2025-05-17T11:07:00,2025-05-17T11:07:00,6
00113264,Ocean Avenue,2025-05-17,2025-05-17T11:12:00,2025-05-17T11:15:00,13
00115521,Jump Street,2025-05-17,2025-05-17T11:15:00,2025-05-17T11:24:00,17
00311532,Fury Road,2025-05-17,2025-05-17T11:22:00,2025-05-17T11:23:00,6
00662113,Cloverfield Lane,2025-05-17,2025-05-17T11:41:00,2025-05-17T11:39:00,4
00113147,Bradshaw Street,2025-05-17,2025-05-17T12:03:00,2025-05-17T12:01:00,10
00261521,Elm Street,2025-05-17,2025-05-17T12:07:00,2025-05-17T12:06:00,27
00113264,Ocean Avenue,2025-05-17,2025-05-17T12:12:00,2025-05-17T12:14:00,15
00115521,Jump Street,2025-05-17,2025-05-17T12:15:00,2025-05-17T12:19:00,10
00311532,Fury Road,2025-05-17,2025-05-17T12:22:00,2025-05-17T12:27:00,5
00662113,Cloverfield Lane,2025-05-17,2025-05-17T12:41:00,2025-05-17T12:41:00,3
00113147,Bradshaw Street,2025-05-17,2025-05-17T13:03:00,2025-05-17T13:01:00,20
00261521,Elm Street,2025-05-17,2025-05-17T13:07:00,2025-05-17T13:06:00,21
00113264,Ocean Avenue,2025-05-17,2025-05-17T13:12:00,2025-05-17T13:13:00,17
00115521,Jump Street,2025-05-17,2025-05-17T13:15:00,2025-05-17T13:20:00,18
00311532,Fury Road,2025-05-17,2025-05-17T13:22:00,2025-05-17T13:28:00,3
00662113,Cloverfield Lane,2025-05-17,2025-05-17T13:41:00,2025-05-17T13:39:00,8
00113147,Bradshaw Street,2025-05-17,2025-05-17T14:03:00,2025-05-17T13:59:00,3
00261521,Elm Street,2025-05-17,2025-05-17T14:07:00,2025-05-17T14:07:00,31
00113264,Ocean Avenue,2025-05-17,2025-05-17T14:12:00,2025-05-17T14:15:00,20
00115521,Jump Street,2025-05-17,2025-05-17T14:15:00,2025-05-17T14:24:00,10
00311532,Fury Road,2025-05-17,2025-05-17T14:22:00,2025-05-17T14:25:00,2
00662113,Cloverfield Lane,2025-05-17,2025-05-17T14:41:00,2025-05-17T14:39:00,3
00113147,Bradshaw Street,2025-05-17,2025-05-17T15:03:00,2025-05-17T14:59:00,14
00261521,Elm Street,2025-05-17,2025-05-17T15:07:00,2025-05-17T15:10:00,28
00113264,Ocean Avenue,2025-05-17,2025-05-17T15:12:00,2025-05-17T15:13:00,9
00115521,Jump Street,2025-05-17,2025-05-17T15:15:00,2025-05-17T15:26:00,5
00311532,Fury Road,2025-05-17,2025-05-17T15:22:00,2025-05-17T15:25:00,6
00662113,Cloverfield Lane,2025-05-17,2025-05-17T15:41:00,2025-05-17T15:41:00,5
00113147,Bradshaw Street,2025-05-17,2025-05-17T16:03:00,2025-05-17T15:58:00,10
00261521,Elm Street,2025-05-17,2025-05-17T16:07:00,2025-05-17T16:09:00,18
00113264,Ocean Avenue,2025-05-17,2025-05-17T16:12:00,2025-05-17T16:11:00,7
00115521,Jump Street,2025-05-17,2025-05-17T16:15:00,2025-05-17T16:20:00,33
00311532,Fury Road,2025-05-17,2025-05-17T16:22:00,2025-05-17T16:26:00,5
00662113,Cloverfield Lane,2025-05-17,2025-05-17T16:41:00,2025-05-17T16:41:00,4
00113147,Bradshaw Street,2025-05-17,2025-05-17T17:03:00,2025-05-17T17:00:00,4
00261521,Elm Street,2025-05-17,2025-05-17T17:07:00,2025-05-17T17:10:00,16
00113264,Ocean Avenue,2025-05-17,2025-05-17T17:12:00,2025-05-17T17:15:00,13
00115521,Jump Street,2025-05-17,2025-05-17T17:15:00,2025-05-17T17:22:00,38
00311532,Fury Road,2025-05-17,2025-05-17T17:22:00,2025-05-17T17:27:00,6
00662113,Cloverfield Lane,2025-05-17,2025-05-17T17:41:00,2025-05-17T17:40:00,6
00113147,Bradshaw Street,2025-05-17,2025-05-17T18:03:00,2025-05-17T18:00:00,0
00261521,Elm Street,2025-05-17,2025-05-17T18:07:00,2025-05-17T18:08:00,17
00113264,Ocean Avenue,2025-05-17,2025-05-17T18:12:00,2025-05-17T18:18:00,14
00115521,Jump Street,2025-05-17,2025-05-17T18:15:00,2025-05-17T18:22:00,27
00311532,Fury Road,2025-05-17,2025-05-17T18:22:00,2025-05-17T18:29:00,11
00662113,Cloverfield Lane,2025-05-17,2025-05-17T18:41:00,2025-05-17T18:38:00,1
00113147,Bradshaw Street,2025-05-17,2025-05-17T19:03:00,none,0
00261521,Elm Street,2025-05-17,2025-05-17T19:07:00,none,0
00113264,Ocean Avenue,2025-05-17,2025-05-17T19:12:00,2025-05-17T19:12:00,13
00115521,Jump Street,2025-05-17,2025-05-17T19:15:00,2025-05-17T19:22:00,5
00311532,Fury Road,2025-05-17,2025-05-17T19:22:00,2025-05-17T19:28:00,0
00662113,Cloverfield Lane,2025-05-17,2025-05-17T19:41:00,2025-05-17T19:43:00,1
00113147,Bradshaw Street,2025-05-17,2025-05-17T20:03:00,2025-05-17T19:59:00,0
00261521,Elm Street,2025-05-17,2025-05-17T20:07:00,2025-05-17T20:09:00,24
00113264,Ocean Avenue,2025-05-17,2025-05-17T20:12:00,2025-05-17T20:13:00,8
00115521,Jump Street,2025-05-17,2025-05-17T20:15:00,2025-05-17T20:24:00,10
00311532,Fury Road,2025-05-17,2025-05-17T20:22:00,2025-05-17T20:27:00,7
00662113,Cloverfield Lane,2025-05-17,2025-05-17T20:41:00,2025-05-17T20:41:00,4
00113147,Bradshaw Street,2025-05-17,2025-05-17T21:03:00,2025-05-17T21:03:00,5
00261521,Elm Street,2025-05-17,2025-05-17T21:07:00,2025-05-17T21:08:00,28
00113264,Ocean Avenue,2025-05-17,2025-05-17T21:12:00,2025-05-17T21:13:00,8
00115521,Jump Street,2025-05-17,2025-05-17T21:15:00,2025-05-17T21:22:00,2
00311532,Fury Road,2025-05-17,2025-05-17T21:22:00,2025-05-17T21:25:00,6
00662113,Cloverfield Lane,2025-05-17,2025-05-17T21:41:00,2025-05-17T21:42:00,0
00113147,Bradshaw Street,2025-05-18,2025-05-18T06:03:00,2025-05-18T05:59:00,10
00261521,Elm Street,2025-05-18,2025-05-18T06:07:00,2025-05-18T06:10:00,5
00113264,Ocean Avenue,2025-05-18,2025-05-18T06:12:00,2025-05-18T06:19:00,5
00115521,Jump Street,2025-05-18,2025-05-18T06:15:00,2025-05-18T06:23:00,0
00311532,Fury Road,2025-05-18,2025-05-18T06:22:00,2025-05-18T06:30:00,1
00662113,Cloverfield Lane,2025-05-18,2025-05-18T06:41:00,2025-05-18T06:37:00,3
00113147,Bradshaw Street,2025-05-18,2025-05-18T07:03:00,2025-05-18T06:59:00,24
00261521,Elm Street,2025-05-18,2025-05-18T07:07:00,2025-05-18T07:08:00,26
00113264,Ocean Avenue,2025-05-18,2025-05-18T07:12:00,2025-05-18T07:12:00,24
00115521,Jump Street,2025-05-18,2025-05-18T07:15:00,2025-05-18T07:19:00,20
00311532,Fury Road,2025-05-18,2025-05-18T07:22:00,2025-05-18T07:24:00,4
00662113,Cloverfield Lane,2025-05-18,2025-05-18T07:41:00,2025-05-18T07:41:00,0
00113147,Bradshaw Street,2025-05-18,2025-05-18T08:03:00,2025-05-18T08:01:00,14
00261521,Elm Street,2025-05-18,2025-05-18T08:07:00,2025-05-18T08:09:00,43
00113264,Ocean Avenue,2025-05-18,2025-05-18T08:12:00,2025-05-18T08:16:00,22
00115521,Jump Street,2025-05-18,2025-05-18T08:15:00,2025-05-18T08:25:00,13
00311532,Fury Road,2025-05-18,2025-05-18T08:22:00,2025-05-18T08:26:00,7
00662113,Cloverfield Lane,2025-05-18,2025-05-18T08:41:00,2025-05-18T08:41:00,0
00113147,Bradshaw Street,2025-05-18,2025-05-18T09:03:00,2025-05-18T09:00:00,14
00261521,Elm Street,2025-05-18,2025-05-18T09:07:00,2025-05-18T09:07:00,13
00113264,Ocean Avenue,2025-05-18,2025-05-18T09:12:00,2025-05-18T09:12:00,20
00115521,Jump Street,2025-05-18,2025-05-18T09:15:00,2025-05-18T09:21:00,12
00311532,Fury Road,2025-05-18,2025-05-18T09:22:00,2025-05-18T09:27:00,3
00662113,Cloverfield Lane,2025-05-18,2025-05-18T09:41:00,2025-05-18T09:42:00,5
00113147,Bradshaw Street,2025-05-18,2025-05-18T10:03:00,2025-05-18T09:59:00,6
00261521,Elm Street,2025-05-18,2025-05-18T10:07:00,2025-05-18T10:10:00,21
00113264,Ocean Avenue,2025-05-18,2025-05-18T10:12:00,2025-05-18T10:15:00,12
00115521,Jump Street,2025-05-18,2025-05-18T10:15:00,2025-05-18T10:23:00,10
00311532,Fury Road,2025-05-18,2025-05-18T10:22:00,2025-05-18T10:24:00,0
00662113,Cloverfield Lane,2025-05-18,2025-05-18T10:41:00,2025-05-18T10:40:00,3
00113147,Bradshaw Street,2025-05-18,2025-05-18T11:03:00,2025-05-18T11:01:00,5
00261521,Elm Street,2025-05-18,2025-05-18T11:07:00,2025-05-18T11:11:00,21
00113264,Ocean Avenue,2025-05-18,2025-05-18T11:12:00,2025-05-18T11:14:00,19
00115521,Jump Street,2025-05-18,2025-05-18T11:15:00,2025-05-18T11:22:00,11
00311532,Fury Road,2025-05-18,2025-05-18T11:22:00,2025-05-18T11:26:00,8
00662113,Cloverfield Lane,2025-05-18,2025-05-18T11:41:00,2025-05-18T11:38:00,5
00113147,Bradshaw Street,2025-05-18,2025-05-18T12:03:00,2025-05-18T11:58:00,12
00261521,Elm Street,2025-05-18,2025-05-18T12:07:00,2025-05-18T12:10:00,4
00113264,Ocean Avenue,2025-05-18,2025-05-18T12:12:00,2025-05-18T12:19:00,19
00115521,Jump Street,2025-05-18,2025-05-18T12:15:00,2025-05-18T12:26:00,6
00311532,Fury Road,2025-05-18,2025-05-18T12:22:00,2025-05-18T12:28:00,12
00662113,Cloverfield Lane,2025-05-18,2025-05-18T12:41:00,2025-05-18T12:39:00,7
00113147,Bradshaw Street,2025-05-18,2025-05-18T13:03:00,2025-05-18T13:00:00,12
00261521,Elm Street,2025-05-18,2025-05-18T13:07:00,2025-05-18T13:04:00,9
00113264,Ocean Avenue,2025-05-18,2025-05-18T13:12:00,2025-05-18T13:19:00,12
00115521,Jump Street,2025-05-18,2025-05-18T13:15:00,2025-05-18T13:23:00,15
00311532,Fury Road,2025-05-18,2025-05-18T13:22:00,2025-05-18T13:24:00,0
00662113,Cloverfield Lane,2025-05-18,2025-05-18T13:41:00,2025-05-18T13:40:00,5
00113147,Bradshaw Street,2025-05-18,2025-05-18T14:03:00,2025-05-18T14:01:00,0
00261521,Elm Street,2025-05-18,2025-05-18T14:07:00,2025-05-18T14:07:00,18
00113264,Ocean Avenue,2025-05-18,2025-05-18T14:12:00,2025-05-18T14:14:00,27
00115521,Jump Street,2025-05-18,2025-05-18T14:15:00,2025-05-18T14:24:00,14
00311532,Fury Road,2025-05-18,2025-05-18T14:22:00,2025-05-18T14:29:00,10
00662113,Cloverfield Lane,2025-05-18,2025-05-18T14:41:00,2025-05-18T14:39:00,6
00113147,Bradshaw Street,2025-05-18,2025-05-18T15:03:00,2025-05-18T14:58:00,0
00261521,Elm Street,2025-05-18,2025-05-18T15:07:00,2025-05-18T15:08:00,26
00113264,Ocean Avenue,2025-05-18,2025-05-18T15:12:00,2025-05-18T15:16:00,0
00115521,Jump Street,2025-05-18,2025-05-18T15:15:00,2025-05-18T15:21:00,15
00311532,Fury Road,2025-05-18,2025-05-18T15:22:00,2025-05-18T15:26:00,8
00662113,Cloverfield Lane,2025-05-18,2025-05-18T15:41:00,2025-05-18T15:38:00,9
00113147,Bradshaw Street,2025-05-18,2025-05-18T16:03:00,2025-05-18T16:01:00,13
00261521,Elm Street,2025-05-18,2025-05-18T16:07:00,2025-05-18T16:06:00,16
00113264,Ocean Avenue,2025-05-18,2025-05-18T16:12:00,2025-05-18T16:14:00,22
00115521,Jump Street,2025-05-18,2025-05-18T16:15:00,2025-05-18T16:24:00,5
00311532,Fury Road,2025-05-18,2025-05-18T16:22:00,2025-05-18T16:28:00,7
00662113,Cloverfield Lane,2025-05-18,2025-05-18T16:41:00,2025-05-18T16:41:00,3
00113147,Bradshaw Street,2025-05-18,2025-05-18T17:03:00,2025-05-18T17:02:00,16
00261521,Elm Street,2025-05-18,2025-05-18T17:07:00,2025-05-18T17:08:00,9
00113264,Ocean Avenue,2025-05-18,2025-05-18T17:12:00,2025-05-18T17:16:00,23
00115521,Jump Street,2025-05-18,2025-05-18T17:15:00,2025-05-18T17:22:00,17
00311532,Fury Road,2025-05-18,2025-05-18T17:22:00,2025-05-18T17:26:00,2
00662113,Cloverfield Lane,2025-05-18,2025-05-18T17:41:00,2025-05-18T17:41:00,8
00113147,Bradshaw Street,2025-05-18,2025-05-18T18:03:00,2025-05-18T17:59:00,7
00261521,Elm Street,2025-05-18,2025-05-18T18:07:00,2025-05-18T18:05:00,6
00113264,Ocean Avenue,2025-05-18,2025-05-18T18:12:00,2025-05-18T18:14:00,23
00115521,Jump Street,2025-05-18,2025-05-18T18:15:00,2025-05-18T18:24:00,6
00311532,Fury Road,2025-05-18,2025-05-18T18:22:00,2025-05-18T18:29:00,12
00662113,Cloverfield Lane,2025-05-18,2025-05-18T18:41:00,2025-05-18T18:40:00,4
00113147,Bradshaw Street,2025-05-18,2025-05-18T19:03:00,2025-05-18T18:59:00,13
00261521,Elm Street,2025-05-18,2025-05-18T19:07:00,2025-05-18T19:06:00,8
00113264,Ocean Avenue,2025-05-18,2025-05-18T19:12:00,2025-05-18T19:16:00,20
00115521,Jump Street,2025-05-18,2025-05-18T19:15:00,2025-05-18T19:22:00,12
00311532,Fury Road,2025-05-18,2025-05-18T19:22:00,2025-05-18T19:30:00,5
00662113,Cloverfield Lane,2025-05-18,2025-05-18T19:41:00,2025-05-18T19:37:00,6
00113147,Bradshaw Street,2025-05-18,2025-05-18T20:03:00,2025-05-18T20:01:00,16
00261521,Elm Street,2025-05-18,2025-05-18T20:07:00,2025-05-18T20:06:00,0
00113264,Ocean Avenue,2025-05-18,2025-05-18T20:12:00,2025-05-18T20:12:00,26
00115521,Jump Street,2025-05-18,2025-05-18T20:15:00,2025-05-18T20:24:00,18
00311532,Fury Road,2025-05-18,2025-05-18T20:22:00,2025-05-18T20:28:00,7
00662113,Cloverfield Lane,2025-05-18,2025-05-18T20:41:00,2025-05-18T20:40:00,0
00113147,Bradshaw Street,2025-05-18,2025-05-18T21:03:00,2025-05-18T21:01:00,12
00261521,Elm Street,2025-05-18,2025-05-18T21:07:00,2025-05-18T21:09:00,14
00113264,Ocean Avenue,2025-05-18,2025-05-18T21:12:00,2025-05-18T21:18:00,0
00115521,Jump Street,2025-05-18,2025-05-18T21:15:00,2025-05-18T21:23:00,4
00311532,Fury Road,2025-05-18,2025-05-18T21:22:00,2025-05-18T21:23:00,11
00662113,Cloverfield Lane,2025-05-18,2025-05-18T21:41:00,2025-05-18T21:39:00,2
00113147,Bradshaw Street,2025-05-19,2025-05-19T06:03:00,2025-05-19T05:59:00,7
00261521,Elm Street,2025-05-19,2025-05-19T06:07:00,2025-05-19T06:04:00,12
00113264,Ocean Avenue,2025-05-19,2025-05-19T06:12:00,2025-05-19T06:13:00,19
00115521,Jump Street,2025-05-19,2025-05-19T06:15:00,2025-05-19T06:23:00,13
00311532,Fury Road,2025-05-19,2025-05-19T06:22:00,2025-05-19T06:23:00,5
00662113,Cloverfield Lane,2025-05-19,2025-05-19T06:41:00,2025-05-19T06:39:00,4
00113147,Bradshaw Street,2025-05-19,2025-05-19T07:03:00,2025-05-19T07:02:00,22
00261521,Elm Street,2025-05-19,2025-05-19T07:07:00,2025-05-19T07:08:00,60
00113264,Ocean Avenue,2025-05-19,2025-05-19T07:12:00,2025-05-19T07:16:00,38
00115521,Jump Street,2025-05-19,2025-05-19T07:15:00,2025-05-19T07:26:00,24
00311532,Fury Road,2025-05-19,2025-05-19T07:22:00,2025-05-19T07:24:00,8
00662113,Cloverfield Lane,2025-05-19,2025-05-19T07:41:00,2025-05-19T07:39:00,9
00113147,Bradshaw Street,2025-05-19,2025-05-19T08:03:00,2025-05-19T08:00:00,14
00261521,Elm Street,2025-05-19,2025-05-19T08:07:00,2025-05-19T08:05:00,52
00113264,Ocean Avenue,2025-05-19,2025-05-19T08:12:00,2025-05-19T08:13:00,28
00115521,Jump Street,2025-05-19,2025-05-19T08:15:00,2025-05-19T08:22:00,26
00311532,Fury Road,2025-05-19,2025-05-19T08:22:00,2025-05-19T08:26:00,6
00662113,Cloverfield Lane,2025-05-19,2025-05-19T08:41:00,2025-05-19T08:40:00,7
00113147,Bradshaw Street,2025-05-19,2025-05-19T09:03:00,2025-05-19T09:00:00,16
00261521,Elm Street,2025-05-19,2025-05-19T09:07:00,2025-05-19T09:05:00,55
00113264,Ocean Avenue,2025-05-19,2025-05-19T09:12:00,2025-05-19T09:16:00,35
00115521,Jump Street,2025-05-19,2025-05-19T09:15:00,2025-05-19T09:22:00,9
00311532,Fury Road,2025-05-19,2025-05-19T09:22:00,2025-05-19T09:25:00,13
00662113,Cloverfield Lane,2025-05-19,2025-05-19T09:41:00,2025-05-19T09:38:00,8
00113147,Bradshaw Street,2025-05-19,2025-05-19T10:03:00,2025-05-19T10:01:00,18
00261521,Elm Street,2025-05-19,2025-05-19T10:07:00,none,0
00113264,Ocean Avenue,2025-05-19,2025-05-19T10:12:00,2025-05-19T10:17:00,21
00115521,Jump Street,2025-05-19,2025-05-19T10:15:00,2025-05-19T10:21:00,18
00311532,Fury Road,2025-05-19,2025-05-19T10:22:00,2025-05-19T10:30:00,10
00662113,Cloverfield Lane,2025-05-19,2025-05-19T10:41:00,2025-05-19T10:38:00,4
00113147,Bradshaw Street,2025-05-19,2025-05-19T11:03:00,2025-05-19T10:58:00,21
00261521,Elm Street,2025-05-19,2025-05-19T11:07:00,2025-05-19T11:05:00,24
00113264,Ocean Avenue,2025-05-19,2025-05-19T11:12:00,2025-05-19T11:13:00,11
00115521,Jump Street,2025-05-19,2025-05-19T11:15:00,2025-05-19T11:24:00,24
00311532,Fury Road,2025-05-19,2025-05-19T11:22:00,2025-05-19T11:23:00,12
00662113,Cloverfield Lane,2025-05-19,2025-05-19T11:41:00,2025-05-19T11:42:00,4
00113147,Bradshaw Street,2025-05-19,2025-05-19T12:03:00,2025-05-19T12:00:00,9
00261521,Elm Street,2025-05-19,2025-05-19T12:07:00,2025-05-19T12:07:00,22
00113264,Ocean Avenue,2025-05-19,2025-05-19T12:12:00,2025-05-19T12:16:00,18
00115521,Jump Street,2025-05-19,2025-05-19T12:15:00,2025-05-19T12:21:00,20
00311532,Fury Road,2025-05-19,2025-05-19T12:22:00,2025-05-19T12:29:00,11
00662113,Cloverfield Lane,2025-05-19,2025-05-19T12:41:00,2025-05-19T12:40:00,0
00113147,Bradshaw Street,2025-05-19,2025-05-19T13:03:00,2025-05-19T13:01:00,14
00261521,Elm Street,2025-05-19,2025-05-19T13:07:00,2025-05-19T13:08:00,30
00113264,Ocean Avenue,2025-05-19,2025-05-19T13:12:00,2025-05-19T13:12:00,28
00115521,Jump Street,2025-05-19,2025-05-19T13:15:00,2025-05-19T13:18:00,22
00311532,Fury Road,2025-05-19,2025-05-19T13:22:00,2025-05-19T13:27:00,12
00662113,Cloverfield Lane,2025-05-19,2025-05-19T13:41:00,2025-05-19T13:41:00,10
00113147,Bradshaw Street,2025-05-19,2025-05-19T14:03:00,2025-05-19T13:59:00,27
00261521,Elm Street,2025-05-19,2025-05-19T14:07:00,2025-05-19T14:10:00,13
00113264,Ocean Avenue,2025-05-19,2025-05-19T14:12:00,2025-05-19T14:14:00,11
00115521,Jump Street,2025-05-19,2025-05-19T14:15:00,2025-05-19T14:22:00,13
00311532,Fury Road,2025-05-19,2025-05-19T14:22:00,2025-05-19T14:28:00,10
00662113,Cloverfield Lane,2025-05-19,2025-05-19T14:41:00,2025-05-19T14:41:00,6
00113147,Bradshaw Street,2025-05-19,2025-05-19T15:03:00,2025-05-19T15:01:00,22
00261521,Elm Street,2025-05-19,2025-05-19T15:07:00,2025-05-19T15:05:00,22
00113264,Ocean Avenue,2025-05-19,2025-05-19T15:12:00,2025-05-19T15:14:00,26
00115521,Jump Street,2025-05-19,2025-05-19T15:15:00,2025-05-19T15:20:00,6
00311532,Fury Road,2025-05-19,2025-05-19T15:22:00,2025-05-19T15:27:00,3
00662113,Cloverfield Lane,2025-05-19,2025-05-19T15:41:00,2025-05-19T15:38:00,6
00113147,Bradshaw Street,2025-05-19,2025-05-19T16:03:00,2025-05-19T15:58:00,28
00261521,Elm Street,2025-05-19,2025-05-19T16:07:00,2025-05-19T16:10:00,36
00113264,Ocean Avenue,2025-05-19,2025-05-19T16:12:00,2025-05-19T16:15:00,23
00115521,Jump Street,2025-05-19,2025-05-19T16:15:00,2025-05-19T16:21:00,32
00311532,Fury Road,2025-05-19,2025-05-19T16:22:00,2025-05-19T16:24:00,8
00662113,Cloverfield Lane,2025-05-19,2025-05-19T16:41:00,2025-05-19T16:40:00,10
00113147,Bradshaw Street,2025-05-19,2025-05-19T17:03:00,2025-05-19T17:02:00,20
00261521,Elm Street,2025-05-19,2025-05-19T17:07:00,2025-05-19T17:07:00,27
00113264,Ocean Avenue,2025-05-19,2025-05-19T17:12:00,2025-05-19T17:15:00,44
00115521,Jump Street,2025-05-19,2025-05-19T17:15:00,2025-05-19T17:24:00,35
00311532,Fury Road,2025-05-19,2025-05-19T17:22:00,2025-05-19T17:25:00,17
00662113,Cloverfield Lane,2025-05-19,2025-05-19T17:41:00,2025-05-19T17:38:00,5
00113147,Bradshaw Street,2025-05-19,2025-05-19T18:03:00,2025-05-19T18:01:00,22
00261521,Elm Street,2025-05-19,2025-05-19T18:07:00,2025-05-19T18:09:00,49
00113264,Ocean Avenue,2025-05-19,2025-05-19T18:12:00,2025-05-19T18:15:00,20
00115521,Jump Street,2025-05-19,2025-05-19T18:15:00,2025-05-19T18:22:00,28
00311532,Fury Road,2025-05-19,2025-05-19T18:22:00,2025-05-19T18:34:00,11
00662113,Cloverfield Lane,2025-05-19,2025-05-19T18:41:00,2025-05-19T18:42:00,6
